Key	Latitude	Longitude	FIPScode	TZ	Population
Sarmiento, Argentina	-45.588150	-69.069960	04	America/Argentina/Catamarca	8292
Santo Tome, Argentina	-31.662740	-60.765300	21	America/Argentina/Cordoba	59072
Santiago Temple, Argentina	-31.387310	-63.418210	05	America/Argentina/Cordoba	2358
Santiago del Estero, Argentina	-27.795110	-64.261490	22	America/Argentina/Cordoba	354692
Santa Sylvina, Argentina	-27.832610	-61.137470	03	America/Argentina/Cordoba	9040
Santa Rosa de Tastil, Argentina	-24.451660	-65.974520	17	America/Argentina/Salta	2000
Santa Rosa de Rio Primero, Argentina	-31.152310	-63.401910	05	America/Argentina/Cordoba	6788
Santa Rosa del Conlara, Argentina	-32.342860	-65.203230	19	America/Argentina/San_Luis	4489
Santa Rosa de Calamuchita, Argentina	-32.069050	-64.536310	05	America/Argentina/Cordoba	9504
Santa Rosa, Argentina	-36.616670	-64.283330	11	America/Argentina/Salta	111424
Santa Magdalena, Argentina	-34.517760	-63.944090	05	America/Argentina/Cordoba	4059
Santa Lucia, Argentina	-31.539870	-68.495030	18	America/Argentina/San_Juan	43565
Santa Isabel, Argentina	-36.227240	-66.942400	11	America/Argentina/Salta	2493
Santa Fe de la Vera Cruz, Argentina	-31.633330	-60.700000	21	America/Argentina/Cordoba	489505
Santa Eufemia, Argentina	-33.176580	-63.282810	05	America/Argentina/Cordoba	2179
Santa Clara, Argentina	-24.309210	-64.662530	10	America/Argentina/Jujuy	4883
San Salvador de Jujuy, Argentina	-24.194560	-65.297120	10	America/Argentina/Jujuy	305891
San Ramon de la Nueva Oran, Argentina	-23.137050	-64.324260	17	America/Argentina/Salta	74059
San Rafael, Argentina	-34.617720	-68.330070	13	America/Argentina/Mendoza	109163
San Pedro, Argentina	-27.953860	-65.166500	22	America/Argentina/Catamarca	1715
San Pedro, Argentina	-24.231270	-64.866140	10	America/Argentina/Jujuy	58430
San Nicolas de los Arroyos, Argentina	-33.335780	-60.225230	01	America/Argentina/Buenos_Aires	127742
San Miguel de Tucuman, Argentina	-26.824140	-65.222600	24	America/Argentina/Tucuman	781023
San Martin de los Andes, Argentina	-40.160380	-71.348650	15	America/Argentina/Salta	23519
San Martin, Argentina	-33.081030	-68.468140	13	America/Argentina/Mendoza	82549
San Martin, Argentina	-31.515990	-68.352730	18	America/Argentina/San_Juan	10140
San Luis, Argentina	-33.295010	-66.335630	19	America/Argentina/San_Luis	183982
San Justo, Argentina	-30.789130	-60.591890	21	America/Argentina/Cordoba	21809
San Juan, Argentina	-31.537500	-68.536390	18	America/Argentina/San_Juan	447048
San Jose de la Dormida, Argentina	-30.354400	-63.948720	05	America/Argentina/Cordoba	3272
San Jose de Jachal, Argentina	-30.240570	-68.746930	18	America/Argentina/San_Juan	21018
San Jorge, Argentina	-31.896180	-61.859840	21	America/Argentina/Cordoba	16873
San Francisco del Monte de Oro, Argentina	-32.598250	-66.125390	19	America/Argentina/San_Luis	3295
San Francisco del Chanar, Argentina	-29.789910	-63.938610	05	America/Argentina/Cordoba	2067
San Francisco, Argentina	-31.427970	-62.082660	05	America/Argentina/Cordoba	59062
San Fernando del Valle de Catamarca, Argentina	-28.469570	-65.785240	02	America/Argentina/Catamarca	188812
San Cristobal, Argentina	-30.310530	-61.237240	21	America/Argentina/Cordoba	14286
San Carlos Centro, Argentina	-31.728640	-61.091920	21	America/Argentina/Cordoba	10465
San Carlos, Argentina	-31.177610	-65.102450	05	America/Argentina/Cordoba	1215
San Bernardo, Argentina	-27.287820	-60.712520	03	America/Argentina/Cordoba	11101
San Benito, Argentina	-31.783710	-60.441560	08	America/Argentina/Cordoba	6771
San Basilio, Argentina	-33.497630	-64.314950	05	America/Argentina/Cordoba	2882
San Antonio Oeste, Argentina	-40.731930	-64.947690	16	America/Argentina/Salta	16966
San Antonio de los Cobres, Argentina	-24.218040	-66.318770	17	America/Argentina/Salta	4000
San Antonio de Litin, Argentina	-32.213770	-62.632370	05	America/Argentina/Cordoba	1240
San Antonio, Argentina	-28.009270	-65.712180	02	America/Argentina/Catamarca	4290
San Agustin de Valle Fertil, Argentina	-30.633530	-67.468210	18	America/Argentina/San_Juan	6864
San Agustin, Argentina	-31.976810	-64.374000	05	America/Argentina/Cordoba	2870
Samuhu, Argentina	-27.521160	-60.391670	03	America/Argentina/Cordoba	2223
Sampacho, Argentina	-33.383900	-64.722110	05	America/Argentina/Cordoba	7238
Salta, Argentina	-24.785900	-65.411660	17	America/Argentina/Salta	512686
Salsipuedes, Argentina	-31.137240	-64.295890	05	America/Argentina/Cordoba	6411
Salsacate, Argentina	-31.316490	-65.085290	05	America/Argentina/Cordoba	1205
Saldan, Argentina	-31.302620	-64.307000	05	America/Argentina/Cordoba	2099
Sacanta, Argentina	-31.663000	-63.045050	05	America/Argentina/Cordoba	2791
Rufino, Argentina	-34.268270	-62.712620	21	America/Argentina/Cordoba	18361
Rosario, Argentina	-32.946820	-60.639320	21	America/Argentina/Cordoba	1173533
Roldan, Argentina	-32.898460	-60.906810	21	America/Argentina/Cordoba	12468
Rio Tercero, Argentina	-32.173010	-64.114060	05	America/Argentina/Cordoba	53389
Rio Segundo, Argentina	-31.652600	-63.909900	05	America/Argentina/Cordoba	18155
Rio Pico, Argentina	-44.179040	-71.368470	04	America/Argentina/Catamarca	1386
Rio Mayo, Argentina	-45.685730	-70.257970	04	America/Argentina/Catamarca	2939
Rio Gallegos, Argentina	-51.622610	-69.218130	20	America/Argentina/Rio_Gallegos	85700
Rio Cuarto, Argentina	-33.130670	-64.349920	05	America/Argentina/Cordoba	153757
Rio Ceballos, Argentina	-31.164860	-64.322410	05	America/Argentina/Cordoba	16632
Recreo, Argentina	-31.490760	-60.732990	21	America/Argentina/Cordoba	12798
Recreo, Argentina	-29.281840	-65.060960	02	America/Argentina/Catamarca	14204
Realico, Argentina	-35.036580	-64.244700	11	America/Argentina/Salta	7151
Rawson, Argentina	-43.300160	-65.102280	04	America/Argentina/Catamarca	26335
Rancul, Argentina	-35.068620	-64.681070	11	America/Argentina/Salta	3699
Rafaela, Argentina	-31.250330	-61.486700	21	America/Argentina/Cordoba	88713
Rada Tilly, Argentina	-45.933330	-67.533330	04	America/Argentina/Catamarca	6208
Quitilipi, Argentina	-26.869130	-60.216830	03	America/Argentina/Cordoba	32083
Quimili, Argentina	-27.633330	-62.416670	22	America/Argentina/Cordoba	10959
Quilino, Argentina	-30.213970	-64.500630	05	America/Argentina/Cordoba	4534
Quemu Quemu, Argentina	-36.054630	-63.564280	11	America/Argentina/Salta	3851
Punta Alta, Argentina	-38.875880	-62.073590	01	America/Argentina/Buenos_Aires	57209
Puerto Santa Cruz, Argentina	-50.019100	-68.523210	20	America/Argentina/Rio_Gallegos	3397
San Julian, Argentina	-49.305540	-67.727430	20	America/Argentina/Rio_Gallegos	6143
Puerto Madryn, Argentina	-42.769200	-65.038510	04	America/Argentina/Catamarca	64555
Puerto Deseado, Argentina	-47.750340	-65.893820	20	America/Argentina/Rio_Gallegos	10237
Puerta de Corral Quemado, Argentina	-27.230000	-66.936350	02	America/Argentina/Catamarca	1634
Presidencia Roque Saenz Pena, Argentina	-26.785220	-60.438760	03	America/Argentina/Cordoba	81879
Pozo del Tigre, Argentina	-24.896820	-60.323590	09	America/Argentina/Cordoba	3948
Pozo del Molle, Argentina	-32.018600	-62.919840	05	America/Argentina/Cordoba	5429
Portena, Argentina	-31.013910	-62.066500	05	America/Argentina/Cordoba	4624
Poman, Argentina	-28.394550	-66.220520	02	America/Argentina/Catamarca	3387
Pocito, Argentina	-31.683330	-68.583330	18	America/Argentina/San_Juan	40969
Plottier, Argentina	-38.966670	-68.233330	15	America/Argentina/Salta	25186
Plaza Huincul, Argentina	-38.925980	-69.208630	15	America/Argentina/Salta	12273
Piquillin, Argentina	-31.301580	-63.757880	05	America/Argentina/Cordoba	1170
Pilcaniyeu, Argentina	-41.118810	-70.729140	16	America/Argentina/Salta	1467
Pilar, Argentina	-31.678900	-63.879640	05	America/Argentina/Cordoba	12488
Piedra del Aguila, Argentina	-40.048110	-70.074100	15	America/Argentina/Salta	3372
Picun Leufu, Argentina	-39.523510	-69.279660	15	America/Argentina/Salta	3222
Pico Truncado, Argentina	-46.794900	-67.957310	20	America/Argentina/Rio_Gallegos	14985
Perito Moreno, Argentina	-46.589940	-70.929750	20	America/Argentina/Rio_Gallegos	3588
Pergamino, Argentina	-33.889950	-60.573570	01	America/Argentina/Buenos_Aires	87652
Perez, Argentina	-32.998350	-60.767910	21	America/Argentina/Cordoba	24436
Pasco, Argentina	-32.747330	-63.342320	05	America/Argentina/Cordoba	1072
Pascanas, Argentina	-33.125500	-63.040840	05	America/Argentina/Cordoba	2567
Parera, Argentina	-35.146000	-64.500890	11	America/Argentina/Salta	2246
Parana, Argentina	-31.731970	-60.523800	08	America/Argentina/Cordoba	262295
Pampa de los Guanacos, Argentina	-26.233330	-61.850000	22	America/Argentina/Cordoba	4393
Pampa del Infierno, Argentina	-26.505170	-61.174360	03	America/Argentina/Cordoba	8176
Palpala, Argentina	-24.256480	-65.211630	10	America/Argentina/Jujuy	48199
Palma Sola, Argentina	-23.963360	-64.298720	10	America/Argentina/Jujuy	5318
Oro Verde, Argentina	-31.825080	-60.517490	08	America/Argentina/Cordoba	2548
Ordonez, Argentina	-32.840570	-62.865520	05	America/Argentina/Cordoba	2328
Oncativo, Argentina	-31.913530	-63.682010	05	America/Argentina/Cordoba	12660
Oliva, Argentina	-32.041580	-63.569780	05	America/Argentina/Cordoba	11629
Olavarria, Argentina	-36.892720	-60.322540	01	America/Argentina/Buenos_Aires	86320
Obispo Trejo, Argentina	-30.781280	-63.413480	05	America/Argentina/Cordoba	1911
Nueve de Julio, Argentina	-35.444370	-60.883130	01	America/Argentina/Buenos_Aires	34718
Nueve de Julio, Argentina	-31.669140	-68.390230	18	America/Argentina/San_Juan	7652
Noetinger, Argentina	-32.365970	-62.311260	05	America/Argentina/Cordoba	4508
Neuquen, Argentina	-38.951610	-68.059100	15	America/Argentina/Salta	242092
Naschel, Argentina	-32.916560	-65.375350	19	America/Argentina/San_Luis	3157
Napenay, Argentina	-26.733330	-60.616670	03	America/Argentina/Cordoba	3056
Mutquin, Argentina	-28.321040	-66.142530	02	America/Argentina/Catamarca	1207
Morteros, Argentina	-30.711640	-61.998620	05	America/Argentina/Cordoba	15129
Morrison, Argentina	-32.594800	-62.834550	05	America/Argentina/Cordoba	3245
Monteros, Argentina	-27.167420	-65.498320	24	America/Argentina/Tucuman	23771
Monte Maiz, Argentina	-33.204620	-62.600850	05	America/Argentina/Cordoba	6920
Monte Hermoso, Argentina	-38.982500	-61.294720	01	America/Argentina/Buenos_Aires	0
Monte Cristo, Argentina	-31.343120	-63.944370	05	America/Argentina/Cordoba	6914
Monte Buey, Argentina	-32.916420	-62.456680	05	America/Argentina/Cordoba	5497
Miramar, Argentina	-30.918580	-62.678140	05	America/Argentina/Cordoba	1979
Mina Clavero, Argentina	-31.721000	-65.006190	05	America/Argentina/Cordoba	6855
Miguel Riglos, Argentina	-36.853980	-63.688420	11	America/Argentina/Salta	2385
Merlo, Argentina	-32.342880	-65.013960	19	America/Argentina/San_Luis	11159
Mendoza, Argentina	-32.890840	-68.827170	13	America/Argentina/Mendoza	876884
Mendiolaza, Argentina	-31.267380	-64.300870	05	America/Argentina/Cordoba	4204
Mattaldi, Argentina	-34.481940	-64.172550	05	America/Argentina/Cordoba	1714
Marull, Argentina	-30.994710	-62.825760	05	America/Argentina/Cordoba	1765
Mariano Moreno, Argentina	-38.750290	-70.023670	15	America/Argentina/Salta	2225
Marcos Juarez, Argentina	-32.697800	-62.106720	05	America/Argentina/Cordoba	24226
Maquinchao, Argentina	-41.250000	-68.733330	16	America/Argentina/Salta	2195
Malvinas Argentinas, Argentina	-31.383330	-64.066670	05	America/Argentina/Cordoba	8628
Malagueno, Argentina	-31.464670	-64.358400	05	America/Argentina/Cordoba	9364
Mainque, Argentina	-39.066670	-67.300000	16	America/Argentina/Salta	2658
Maimara, Argentina	-23.623920	-65.407970	10	America/Argentina/Jujuy	2470
Machagai, Argentina	-26.926140	-60.049560	03	America/Argentina/Cordoba	28070
Macachin, Argentina	-37.135980	-63.666500	11	America/Argentina/Salta	4768
Lujan, Argentina	-32.375700	-65.929600	19	America/Argentina/San_Luis	1896
Los Varela, Argentina	-27.954820	-65.865500	02	America/Argentina/Catamarca	1908
Los Telares, Argentina	-28.984790	-63.448890	22	America/Argentina/Cordoba	2032
Los Surgentes, Argentina	-32.984540	-62.021910	05	America/Argentina/Cordoba	2804
Los Menucos, Argentina	-40.844020	-68.087180	16	America/Argentina/Salta	2689
Los Juries, Argentina	-28.465390	-62.108620	22	America/Argentina/Cordoba	3212
Los Frentones, Argentina	-26.407700	-61.413680	03	America/Argentina/Cordoba	6610
Los Condores, Argentina	-32.319840	-64.277520	05	America/Argentina/Cordoba	2720
Los Antiguos, Argentina	-46.549720	-71.630860	20	America/Argentina/Rio_Gallegos	2047
Los Altos, Argentina	-28.048450	-65.499460	02	America/Argentina/Catamarca	6421
Lonquimay, Argentina	-36.465460	-63.624290	11	America/Argentina/Salta	1672
Londres, Argentina	-27.714390	-67.133490	02	America/Argentina/Catamarca	2627
Loncopue, Argentina	-38.072840	-70.616090	15	America/Argentina/Salta	4323
Lincoln, Argentina	-34.866490	-61.530200	01	America/Argentina/Buenos_Aires	41808
Libertador General San Martin, Argentina	-23.806440	-64.787570	10	America/Argentina/Jujuy	49267
Leones, Argentina	-32.661740	-62.296780	05	America/Argentina/Cordoba	9971
La Toma, Argentina	-33.052580	-65.623850	19	America/Argentina/San_Luis	6663
La Tigra, Argentina	-27.109960	-60.587190	03	America/Argentina/Cordoba	4505
Las Varillas, Argentina	-31.872080	-62.719460	05	America/Argentina/Cordoba	14649
Las Varas, Argentina	-31.802600	-62.616550	05	America/Argentina/Cordoba	1017
Las Rosas, Argentina	-32.476610	-61.580410	21	America/Argentina/Cordoba	12793
Las Perdices, Argentina	-32.697940	-63.706340	05	America/Argentina/Cordoba	4615
Las Parejas, Argentina	-32.684780	-61.516370	21	America/Argentina/Cordoba	11317
Las Ovejas, Argentina	-36.988810	-70.749910	15	America/Argentina/Salta	1312
Las Lomitas, Argentina	-24.709550	-60.593030	09	America/Argentina/Cordoba	10354
Las Lajitas, Argentina	-24.683330	-64.250000	17	America/Argentina/Salta	9151
Las Lajas, Argentina	-38.523220	-70.367440	15	America/Argentina/Salta	4673
Las Junturas, Argentina	-31.831250	-63.450160	05	America/Argentina/Cordoba	1541
Las Higueras, Argentina	-33.092310	-64.289000	05	America/Argentina/Cordoba	5282
Las Heras, Argentina	-46.541860	-68.935930	20	America/Argentina/Rio_Gallegos	9303
Las Brenas, Argentina	-27.089660	-61.081610	03	America/Argentina/Cordoba	26955
Las Acequias, Argentina	-33.281550	-63.976100	05	America/Argentina/Cordoba	2116
La Rioja, Argentina	-29.411050	-66.850670	12	America/Argentina/La_Rioja	162620
La Quiaca, Argentina	-22.102360	-65.592990	10	America/Argentina/Jujuy	14751
La Puerta de San Jose, Argentina	-27.550000	-67.016670	02	America/Argentina/Catamarca	1073
La Playosa, Argentina	-32.100020	-63.030880	05	America/Argentina/Cordoba	2376
La Para, Argentina	-30.894160	-63.001070	05	America/Argentina/Cordoba	3021
La Mendieta, Argentina	-24.311870	-64.963770	10	America/Argentina/Jujuy	3812
La Maruja, Argentina	-35.673600	-64.939970	11	America/Argentina/Salta	1389
Lamarque, Argentina	-39.423040	-65.702080	16	America/Argentina/Salta	7819
Laguna Yema, Argentina	-24.253910	-61.244660	09	America/Argentina/Cordoba	2744
Laguna Paiva, Argentina	-31.303910	-60.658940	21	America/Argentina/Cordoba	12250
Laguna Larga, Argentina	-31.776520	-63.801040	05	America/Argentina/Cordoba	7137
La Granja, Argentina	-31.009190	-64.268690	05	America/Argentina/Cordoba	2406
Lago Puelo, Argentina	-42.080950	-71.614050	04	America/Argentina/Catamarca	4046
La Francia, Argentina	-31.406750	-62.633960	05	America/Argentina/Cordoba	3503
La Falda, Argentina	-31.088410	-64.489870	05	America/Argentina/Cordoba	15112
La Cumbre, Argentina	-30.982010	-64.491390	05	America/Argentina/Cordoba	7235
La Cocha, Argentina	-27.777290	-65.570350	24	America/Argentina/Tucuman	7066
La Clotilde, Argentina	-27.133330	-60.666670	03	America/Argentina/Cordoba	3625
La Cesira, Argentina	-33.951150	-62.972380	05	America/Argentina/Cordoba	1140
La Carlota, Argentina	-33.419930	-63.297690	05	America/Argentina/Cordoba	11490
La Calera, Argentina	-31.343770	-64.335290	05	America/Argentina/Cordoba	24796
Laboulaye, Argentina	-34.126620	-63.391190	05	America/Argentina/Cordoba	19908
Laborde, Argentina	-33.153190	-62.856610	05	America/Argentina/Cordoba	5492
Justo Daract, Argentina	-33.859400	-65.182770	19	America/Argentina/San_Luis	9680
Justiniano Posse, Argentina	-32.884110	-62.677880	05	America/Argentina/Cordoba	7406
Junin de los Andes, Argentina	-39.950430	-71.069360	15	America/Argentina/Salta	10592
Junin, Argentina	-34.583820	-60.943320	01	America/Argentina/Buenos_Aires	85007
Jose de San Martin, Argentina	-44.050320	-70.469670	04	America/Argentina/Catamarca	1453
Joaquin V. Gonzalez, Argentina	-25.083330	-64.183330	17	America/Argentina/Salta	19185
Jesus Maria, Argentina	-30.981530	-64.094240	05	America/Argentina/Cordoba	26825
James Craik, Argentina	-32.161200	-63.466880	05	America/Argentina/Cordoba	4560
Jacinto Arauz, Argentina	-38.086060	-63.431690	11	America/Argentina/Salta	2773
Italo, Argentina	-34.792370	-63.781990	05	America/Argentina/Cordoba	1139
Isla Verde, Argentina	-33.241040	-62.402970	05	America/Argentina/Cordoba	4245
Intendente Alvear, Argentina	-35.233830	-63.592050	11	America/Argentina/Salta	6990
Inriville, Argentina	-32.944240	-62.230280	05	America/Argentina/Cordoba	3778
Ingenio La Esperanza, Argentina	-24.225540	-64.838960	10	America/Argentina/Jujuy	5002
Ingeniero Luis A. Huergo, Argentina	-39.083330	-67.233330	16	America/Argentina/Salta	6483
Ingeniero Luiggi, Argentina	-35.385850	-64.465190	11	America/Argentina/Salta	4671
Ingeniero Jacobacci, Argentina	-41.342690	-69.544790	16	America/Argentina/Salta	5785
Ingeniero Guillermo N. Juarez, Argentina	-23.900000	-61.850000	09	America/Argentina/Cordoba	10357
Idiazabal, Argentina	-32.814110	-63.032520	05	America/Argentina/Cordoba	1567
Icano, Argentina	-28.919340	-65.328170	02	America/Argentina/Catamarca	6857
Humahuaca, Argentina	-23.205440	-65.350480	10	America/Argentina/Jujuy	11369
Huinca Renanco, Argentina	-34.840380	-64.375800	05	America/Argentina/Cordoba	8637
Huillapima, Argentina	-28.725330	-65.978700	02	America/Argentina/Catamarca	7779
Huerta Grande, Argentina	-31.075240	-64.490630	05	America/Argentina/Cordoba	5630
Huanchillas, Argentina	-33.666520	-63.637010	05	America/Argentina/Cordoba	1020
Hualfin, Argentina	-27.228960	-66.831310	02	America/Argentina/Catamarca	2304
Hoyo de Epuyen, Argentina	-42.071890	-71.508110	04	America/Argentina/Catamarca	2498
Hersilia, Argentina	-30.004470	-61.840800	21	America/Argentina/Cordoba	3000
Hernando, Argentina	-32.426570	-63.733330	05	America/Argentina/Cordoba	10486
Hernandez, Argentina	-32.337300	-60.021600	08	America/Argentina/Cordoba	1801
Hermoso Campo, Argentina	-27.608160	-61.344410	03	America/Argentina/Cordoba	7435
Guatrache, Argentina	-37.667760	-63.530220	11	America/Argentina/Salta	5271
Guatimozin, Argentina	-33.461500	-62.438440	05	America/Argentina/Cordoba	2524
Graneros, Argentina	-27.649340	-65.438300	24	America/Argentina/Tucuman	5263
Granadero Baigorria, Argentina	-32.856830	-60.717540	21	America/Argentina/Cordoba	32427
