Key	Latitude	Longitude	FIPScode	TZ	Population
Tsuyama, Japan	35.050000	134.000000	31	Asia/Tokyo	89717
Tsushima, Japan	35.166670	136.716670	01	Asia/Tokyo	67658
Tsurusaki, Japan	33.240000	131.684440	30	Asia/Tokyo	76968
Tsuruoka, Japan	38.721670	139.821670	44	Asia/Tokyo	99820
Tsurugi, Japan	36.450000	136.633330	15	Asia/Tokyo	22042
Tsuruga, Japan	35.645470	136.055800	06	Asia/Tokyo	68482
Tsuma, Japan	32.100000	131.400000	25	Asia/Tokyo	34318
Tsukumi, Japan	33.070560	131.857220	30	Asia/Tokyo	21658
Tsukawaki, Japan	33.266670	131.150000	30	Asia/Tokyo	18371
Tsuiki, Japan	33.673070	131.037760	07	Asia/Tokyo	9100
Tsubata, Japan	36.666670	136.733330	15	Asia/Tokyo	38644
Tsubame, Japan	37.650000	138.933330	29	Asia/Tokyo	44284
Tsu-shi, Japan	34.730280	136.508610	23	Asia/Tokyo	163461
Toyota, Japan	35.083330	137.150000	01	Asia/Tokyo	362383
Toyoshina, Japan	36.299910	137.901080	26	Asia/Tokyo	27834
Toyooka, Japan	35.533330	134.833330	13	Asia/Tokyo	46500
Toyonaka, Japan	34.782440	135.469320	32	Asia/Tokyo	384459
Toyokawa, Japan	34.816670	137.400000	01	Asia/Tokyo	120537
Toyohashi, Japan	34.766670	137.383330	01	Asia/Tokyo	378374
Toyohama, Japan	34.700000	136.933330	01	Asia/Tokyo	21917
Toyama-shi, Japan	36.695280	137.211390	42	Asia/Tokyo	325532
Tottori, Japan	35.500000	134.233330	41	Asia/Tokyo	154098
Tosu, Japan	33.366670	130.516670	33	Asia/Tokyo	63595
Tonosho, Japan	34.483330	134.183330	17	Asia/Tokyo	16514
Tondabayashi, Japan	34.500000	135.600000	32	Asia/Tokyo	132873
Tomioka, Japan	36.250000	138.900000	10	Asia/Tokyo	49281
Tomigusuku, Japan	26.185000	127.675000	47	Asia/Tokyo	55715
Tokyo, Japan	35.689500	139.691710	40	Asia/Tokyo	8336599
Tokuyama, Japan	34.050000	131.816670	45	Asia/Tokyo	101133
Tokushima-shi, Japan	34.065830	134.559440	39	Asia/Tokyo	267345
Tokorozawa, Japan	35.799160	139.469030	34	Asia/Tokyo	339435
Tokoname, Japan	34.883330	136.850000	01	Asia/Tokyo	49554
Toki, Japan	35.350000	137.183330	09	Asia/Tokyo	61394
Tokamachi, Japan	37.133330	138.766670	29	Asia/Tokyo	41136
Togitsu, Japan	32.833330	129.850000	27	Asia/Tokyo	29364
Tochio, Japan	37.466670	139.000000	29	Asia/Tokyo	23045
Tochigi, Japan	36.383330	139.733330	38	Asia/Tokyo	82133
Toba, Japan	34.483330	136.850000	23	Asia/Tokyo	23303
Tenri, Japan	34.583330	135.833330	28	Asia/Tokyo	71052
Tenno, Japan	39.900000	139.966670	02	Asia/Tokyo	22740
Tawaramoto, Japan	34.550000	135.800000	28	Asia/Tokyo	32659
Tatsuno, Japan	35.984260	137.997210	26	Asia/Tokyo	21499
Tatsuno, Japan	34.866670	134.550000	13	Asia/Tokyo	40011
Tateyama, Japan	34.983330	139.866670	04	Asia/Tokyo	50064
Tatebayashi, Japan	36.250000	139.533330	10	Asia/Tokyo	81274
Tarumizu, Japan	31.483330	130.700000	18	Asia/Tokyo	19146
Tarui, Japan	35.366670	136.533330	09	Asia/Tokyo	29070
Tanushimaru, Japan	33.350000	130.683330	07	Asia/Tokyo	21156
Tanuma, Japan	36.366670	139.583330	38	Asia/Tokyo	28723
Nishi-Tokyo-shi, Japan	35.725260	139.538300	40	Asia/Tokyo	195164
Tanashi, Japan	35.723890	139.522220	40	Asia/Tokyo	82112
Tanabe, Japan	34.816670	135.766670	22	Asia/Tokyo	65903
Tanabe, Japan	33.733330	135.366670	43	Asia/Tokyo	69563
Tamano, Japan	34.483330	133.950000	31	Asia/Tokyo	67786
Tamana, Japan	32.916670	130.566670	21	Asia/Tokyo	45661
Tamamura, Japan	36.300000	139.116670	10	Asia/Tokyo	42566
Taketoyo, Japan	34.850000	136.916670	01	Asia/Tokyo	41679
Takeo, Japan	33.200000	130.016670	33	Asia/Tokyo	34230
Takehara, Japan	34.338330	132.916670	11	Asia/Tokyo	30506
Takefu, Japan	35.903930	136.166870	06	Asia/Tokyo	75753
Takedamachi, Japan	32.966670	131.400000	30	Asia/Tokyo	16361
Takayama, Japan	36.133330	137.250000	09	Asia/Tokyo	66636
Takatsuki, Japan	34.848330	135.616780	32	Asia/Tokyo	354468
Takasaki, Japan	36.333330	139.016670	10	Asia/Tokyo	240857
Takarazuka, Japan	34.799360	135.356970	13	Asia/Tokyo	219789
Takaoka, Japan	36.750000	137.016670	42	Asia/Tokyo	170077
Takanabe, Japan	32.133330	131.500000	25	Asia/Tokyo	22513
Takamatsu-shi, Japan	34.340280	134.043330	17	Asia/Tokyo	334223
Takaishi, Japan	34.516670	135.433330	32	Asia/Tokyo	60511
Takahashi, Japan	34.783330	133.616670	31	Asia/Tokyo	24819
Takahama, Japan	34.916670	136.983330	01	Asia/Tokyo	40501
Bungo-Takada-shi, Japan	33.556700	131.445060	30	Asia/Tokyo	23856
Tajimi, Japan	35.316670	137.133330	09	Asia/Tokyo	107818
Tahara, Japan	34.666670	137.266670	01	Asia/Tokyo	38177
Tagawa, Japan	33.633330	130.800000	07	Asia/Tokyo	51608
Tadotsu, Japan	34.275000	133.750000	17	Asia/Tokyo	23514
Tachikawa, Japan	35.692780	139.418060	40	Asia/Tokyo	173695
Suzuka, Japan	34.883330	136.583330	23	Asia/Tokyo	191477
Suzaka, Japan	36.650000	138.316670	26	Asia/Tokyo	54022
Suwa, Japan	36.037990	138.113080	26	Asia/Tokyo	54735
Susaki, Japan	33.366670	133.283330	20	Asia/Tokyo	26195
Sumoto, Japan	34.350000	134.900000	13	Asia/Tokyo	39546
Sukumo, Japan	32.933330	132.733330	20	Asia/Tokyo	25784
Suita, Japan	34.761430	135.515670	32	Asia/Tokyo	351630
Suibara, Japan	37.833330	139.233330	29	Asia/Tokyo	20392
Sugito, Japan	36.033330	139.733330	34	Asia/Tokyo	49817
Sueyoshi, Japan	31.650000	131.016670	18	Asia/Tokyo	19986
Soka, Japan	35.820280	139.804440	34	Asia/Tokyo	231445
Soja, Japan	34.666670	133.750000	31	Asia/Tokyo	57469
Sobue, Japan	35.250000	136.716670	01	Asia/Tokyo	23372
Shobu, Japan	36.066670	139.600000	34	Asia/Tokyo	22156
Shobara, Japan	34.850000	133.016670	11	Asia/Tokyo	20527
Shizuoka-shi, Japan	34.976940	138.383060	37	Asia/Tokyo	701561
Shirone, Japan	37.766670	139.016670	29	Asia/Tokyo	41406
Shiraoka, Japan	36.016670	139.666670	34	Asia/Tokyo	50974
Shirahama, Japan	34.783330	134.716670	13	Asia/Tokyo	23180
Shiozawa, Japan	37.033330	138.850000	29	Asia/Tokyo	20178
Shiojiri, Japan	36.100000	137.966670	26	Asia/Tokyo	67159
Shinshiro, Japan	34.900000	137.500000	01	Asia/Tokyo	36069
Shinichi, Japan	34.550000	133.266670	11	Asia/Tokyo	21030
Shingu, Japan	33.716670	130.433330	07	Asia/Tokyo	25991
Shinagawa-ku, Japan	35.609020	139.730170	40	Asia/Tokyo	360000
Shimonoseki, Japan	33.950000	130.950000	45	Asia/Tokyo	245786
Shimodate, Japan	36.300000	139.983330	14	Asia/Tokyo	63666
Shimoda, Japan	34.666670	138.950000	37	Asia/Tokyo	26704
Shimminatocho, Japan	34.183330	135.200000	43	Asia/Tokyo	375339
Shimminato, Japan	36.783330	137.066670	42	Asia/Tokyo	35994
Shimada, Japan	34.816670	138.183330	37	Asia/Tokyo	75781
Shimabara, Japan	32.783330	130.366670	27	Asia/Tokyo	38113
Shiki, Japan	35.833330	139.583330	34	Asia/Tokyo	65411
Shiida, Japan	33.653410	131.057970	07	Asia/Tokyo	11737
Shido, Japan	34.323330	134.173330	17	Asia/Tokyo	22859
Shibushi, Japan	31.466670	131.105000	18	Asia/Tokyo	18349
Shibukawa, Japan	36.483330	139.000000	10	Asia/Tokyo	48322
Shibata, Japan	37.950000	139.333330	29	Asia/Tokyo	80793
Seto, Japan	35.233330	137.100000	01	Asia/Tokyo	134246
Setaka, Japan	33.150000	130.466670	07	Asia/Tokyo	23985
Satsumasendai, Japan	31.816670	130.300000	18	Asia/Tokyo	73132
Satte, Japan	36.066670	139.716670	34	Asia/Tokyo	55286
Sasebo, Japan	33.159170	129.722780	27	Asia/Tokyo	237444
Sasayama, Japan	35.066670	135.216670	13	Asia/Tokyo	47204
Sasaguri, Japan	33.616670	130.533330	07	Asia/Tokyo	32588
Sano, Japan	36.316670	139.583330	38	Asia/Tokyo	82535
Sanjo, Japan	37.616670	138.950000	29	Asia/Tokyo	82893
Sanda, Japan	34.883330	135.233330	13	Asia/Tokyo	132858
Sakurai, Japan	34.500000	135.850000	28	Asia/Tokyo	62964
Saku, Japan	36.216670	138.483330	26	Asia/Tokyo	68885
Sakata, Japan	38.916670	139.855000	44	Asia/Tokyo	100446
Sakaiminato, Japan	35.550000	133.233330	41	Asia/Tokyo	36324
Sakaide, Japan	34.316670	133.850000	17	Asia/Tokyo	57090
Sakai, Japan	36.266670	139.250000	10	Asia/Tokyo	31268
Sakai, Japan	36.100000	139.800000	14	Asia/Tokyo	26918
Sakai, Japan	34.583330	135.466670	32	Asia/Tokyo	782339
Sakado, Japan	35.956940	139.388890	34	Asia/Tokyo	96656
Saiki, Japan	32.950000	131.900000	30	Asia/Tokyo	49065
Sagara, Japan	34.683330	138.200000	37	Asia/Tokyo	25922
Sagamihara, Japan	35.553060	139.354440	19	Asia/Tokyo	648801
Saga-shi, Japan	33.249320	130.298800	33	Asia/Tokyo	165236
Sabae, Japan	35.946470	136.184980	06	Asia/Tokyo	66291
Ryuo, Japan	35.650000	138.500000	46	Asia/Tokyo	43180
Ryotsu, Japan	38.083330	138.433330	29	Asia/Tokyo	16359
Ozu, Japan	32.866670	130.866670	21	Asia/Tokyo	29820
Oyama, Japan	36.300000	139.800000	38	Asia/Tokyo	159936
Oyama, Japan	34.600000	138.216670	37	Asia/Tokyo	21744
Owase, Japan	34.066670	136.200000	23	Asia/Tokyo	22038
Otsuki, Japan	35.600000	138.933330	46	Asia/Tokyo	31226
Otsu-shi, Japan	35.004440	135.868330	35	Asia/Tokyo	298164
Otake, Japan	34.200000	132.216670	45	Asia/Tokyo	30151
Ota, Japan	36.300000	139.366670	10	Asia/Tokyo	152104
Osaka-shi, Japan	34.693740	135.502180	32	Asia/Tokyo	2592413
Onomichi, Japan	34.416670	133.200000	11	Asia/Tokyo	90936
Onoda, Japan	34.001390	131.183610	45	Asia/Tokyo	44295
Ono, Japan	35.981060	136.487270	06	Asia/Tokyo	37469
Ono, Japan	34.850000	134.933330	13	Asia/Tokyo	50230
Ono, Japan	34.283330	132.266670	11	Asia/Tokyo	26190
Omuta, Japan	33.033330	130.450000	07	Asia/Tokyo	131974
Omura, Japan	32.921390	129.953890	27	Asia/Tokyo	89918
Ome, Japan	35.783890	139.243060	40	Asia/Tokyo	149323
Omama, Japan	36.433330	139.283330	10	Asia/Tokyo	21286
Omachi, Japan	36.500000	137.866670	26	Asia/Tokyo	30599
Okuchi, Japan	32.066670	130.616670	18	Asia/Tokyo	22425
Okegawa, Japan	36.000000	139.557220	34	Asia/Tokyo	75062
Okazaki, Japan	34.950000	137.166670	01	Asia/Tokyo	352361
Okayama-shi, Japan	34.661670	133.935000	31	Asia/Tokyo	639652
Okaya, Japan	36.056590	138.045100	26	Asia/Tokyo	54286
Okawa, Japan	33.200000	130.350000	33	Asia/Tokyo	39223
Ojiya, Japan	37.300000	138.800000	29	Asia/Tokyo	40549
Oita-shi, Japan	33.238060	131.612500	30	Asia/Tokyo	448907
Oiso, Japan	35.303060	139.302780	19	Asia/Tokyo	32595
Oi, Japan	35.851110	139.516670	34	Asia/Tokyo	50593
Ogori, Japan	34.100000	131.400000	45	Asia/Tokyo	23516
Ogawa, Japan	36.050000	139.266670	34	Asia/Tokyo	37443
Ogaki, Japan	35.350000	136.616670	09	Asia/Tokyo	150570
Odawara, Japan	35.255560	139.159720	19	Asia/Tokyo	203035
Oda, Japan	35.183330	132.500000	36	Asia/Tokyo	31867
Obu, Japan	35.000000	136.966670	01	Asia/Tokyo	77864
Obita, Japan	32.816670	129.883330	27	Asia/Tokyo	45293
Obama, Japan	35.495760	135.746040	06	Asia/Tokyo	32896
Nyuzen, Japan	36.933330	137.500000	42	Asia/Tokyo	27585
Numazu, Japan	35.100000	138.866670	37	Asia/Tokyo	204318
Numata, Japan	36.633330	139.050000	10	Asia/Tokyo	45526
Nonoichi, Japan	36.533330	136.616670	15	Asia/Tokyo	48354
Nogata, Japan	33.733330	130.733330	07	Asia/Tokyo	56821
Noda, Japan	35.941110	139.858060	04	Asia/Tokyo	121411
Nobeoka, Japan	32.583330	131.666670	25	Asia/Tokyo	121949
Nishiwaki, Japan	34.983330	134.966670	13	Asia/Tokyo	36953
Nishio, Japan	34.866670	137.050000	01	Asia/Tokyo	103337
Nishinoomote, Japan	30.733330	131.000000	18	Asia/Tokyo	17832
Nishinomiya, Japan	34.716670	135.333330	13	Asia/Tokyo	468925
Nirasaki, Japan	35.700000	138.450000	46	Asia/Tokyo	33263
Ninomiya, Japan	35.303330	139.253330	19	Asia/Tokyo	31412
Nikko, Japan	36.750000	139.616670	38	Asia/Tokyo	16041
Niitsu, Japan	37.800000	139.116670	29	Asia/Tokyo	65910
Niimi, Japan	34.983330	133.466670	31	Asia/Tokyo	23787
Niihama, Japan	33.959330	133.316720	05	Asia/Tokyo	123059
Niigata-shi, Japan	37.902220	139.023610	29	Asia/Tokyo	505272
Nichinan, Japan	31.600000	131.366670	25	Asia/Tokyo	44243
Nerima-ku, Japan	35.733330	139.650000	40	Asia/Tokyo	713995
Naze, Japan	28.366670	129.483330	18	Asia/Tokyo	41365
Naruto, Japan	34.183330	134.616670	39	Asia/Tokyo	64082
Nara-shi, Japan	34.685050	135.804850	28	Asia/Tokyo	367353
Nanao, Japan	37.050000	136.966670	15	Asia/Tokyo	45309
Namerikawa, Japan	36.766670	137.333330	42	Asia/Tokyo	34638
Nakatsugawa, Japan	35.483330	137.500000	09	Asia/Tokyo	55011
Nakatsu, Japan	33.598110	131.188300	07	Asia/Tokyo	67372
Nakanojo, Japan	36.583330	138.850000	10	Asia/Tokyo	17741
Nakano, Japan	36.750000	138.366670	26	Asia/Tokyo	42708
Nakamura, Japan	32.983330	132.933330	20	Asia/Tokyo	34559
Nakama, Japan	33.816670	130.700000	07	Asia/Tokyo	46745
Naha-shi, Japan	26.212500	127.681110	47	Asia/Tokyo	300795
Nagoya-shi, Japan	35.181470	136.906410	01	Asia/Tokyo	2191279
Nago, Japan	26.588060	127.976110	47	Asia/Tokyo	59587
Nagasaki-shi, Japan	32.744720	129.873610	27	Asia/Tokyo	410204
Nagareyama, Japan	35.856300	139.902660	04	Asia/Tokyo	156000
Nagaoka, Japan	37.450000	138.850000	29	Asia/Tokyo	195318
Nagano-shi, Japan	36.651390	138.181110	26	Asia/Tokyo	360176
Nagahama, Japan	35.383330	136.266670	35	Asia/Tokyo	62089
Nabari, Japan	34.616670	136.083330	23	Asia/Tokyo	88128
Musashino, Japan	35.706110	139.559440	40	Asia/Tokyo	137479
Muroto, Japan	33.283330	134.150000	20	Asia/Tokyo	17601
Muramatsu, Japan	37.683330	139.183330	29	Asia/Tokyo	19712
Murakami, Japan	38.233330	139.483330	29	Asia/Tokyo	31334
Muko, Japan	34.965450	135.704150	22	Asia/Tokyo	53222
Muikamachi, Japan	37.066670	138.883330	29	Asia/Tokyo	29123
Morohongo, Japan	35.935560	139.304440	34	Asia/Tokyo	39693
Moriyama, Japan	35.066670	135.983330	35	Asia/Tokyo	68584
Moriguchi, Japan	34.733330	135.566670	32	Asia/Tokyo	148350
Mori, Japan	34.833330	137.933330	37	Asia/Tokyo	20280
Mizunami, Japan	35.366670	137.250000	09	Asia/Tokyo	42617
Miyoshi, Japan	35.083330	137.066670	01	Asia/Tokyo	56957
Miyoshi, Japan	34.800000	132.850000	11	Asia/Tokyo	39257
Miyazu, Japan	35.533330	135.183330	22	Asia/Tokyo	21632
Miyazaki-shi, Japan	31.911110	131.423890	25	Asia/Tokyo	311203
Miyakonojo, Japan	31.733330	131.066670	25	Asia/Tokyo	130994
Miyajima, Japan	34.301830	132.326120	11	Asia/Tokyo	2018
Miyada, Japan	33.716670	130.666670	07	Asia/Tokyo	20421
Mitsuke, Japan	37.533330	138.933330	29	Asia/Tokyo	43180
Mitsukaido, Japan	36.016670	139.983330	14	Asia/Tokyo	41147
Mitake, Japan	35.416670	137.133330	09	Asia/Tokyo	19340
Mitaka-shi, Japan	35.683510	139.559630	40	Asia/Tokyo	182901
Mishima, Japan	35.116670	138.916670	37	Asia/Tokyo	113479
Mino, Japan	34.826910	135.470570	32	Asia/Tokyo	129127
Mino, Japan	35.533330	136.916670	09	Asia/Tokyo	23566
Minami-rinkan, Japan	35.483330	139.450000	19	Asia/Tokyo	224015
Minamata, Japan	32.216670	130.400000	21	Asia/Tokyo	29428
Minakuchi, Japan	34.966670	136.166670	35	Asia/Tokyo	38986
Mikuni, Japan	36.217060	136.151850	06	Asia/Tokyo	23480
Miki, Japan	34.800000	134.983330	13	Asia/Tokyo	74701
Mihara, Japan	34.400000	133.083330	11	Asia/Tokyo	80387
Mibu, Japan	36.416670	139.800000	38	Asia/Tokyo	39728
Menuma, Japan	36.216670	139.383330	34	Asia/Tokyo	27684
Matsuto, Japan	36.516670	136.566670	15	Asia/Tokyo	68159
Matsuzaka, Japan	34.566670	136.533330	23	Asia/Tokyo	124613
Matsumoto, Japan	36.233330	137.966670	26	Asia/Tokyo	210667
Matsue-shi, Japan	35.472220	133.050560	36	Asia/Tokyo	156811
Matsudo, Japan	35.783330	139.900000	04	Asia/Tokyo	470277
Matsubase, Japan	32.650000	130.666670	21	Asia/Tokyo	26163
Matsubara, Japan	34.566670	135.550000	32	Asia/Tokyo	130855
Masuda, Japan	34.666670	131.850000	36	Asia/Tokyo	48576
Maruoka, Japan	36.153400	136.270290	06	Asia/Tokyo	33563
Maruko, Japan	36.316670	138.266670	26	Asia/Tokyo	25403
Marugame, Japan	34.283330	133.783330	17	Asia/Tokyo	82090
Makurazaki, Japan	31.266670	130.316670	18	Asia/Tokyo	24971
Maki, Japan	37.750000	138.883330	29	Asia/Tokyo	29041
Maizuru, Japan	35.450000	135.333330	22	Asia/Tokyo	92465
Maebashi-shi, Japan	36.391110	139.060830	10	Asia/Tokyo	282711
Maebaru, Japan	33.550000	130.200000	07	Asia/Tokyo	70339
Machida, Japan	35.540280	139.450830	40	Asia/Tokyo	399969
Kyoto, Japan	35.021070	135.753850	22	Asia/Tokyo	1459640
Kuwana, Japan	35.066670	136.700000	23	Asia/Tokyo	113107
Kushikino, Japan	31.716670	130.266670	18	Asia/Tokyo	25744
Kusatsu, Japan	35.016670	135.966670	35	Asia/Tokyo	127680
Kurume, Japan	33.316670	130.516670	07	Asia/Tokyo	238197
Kuroda, Japan	35.350000	136.783330	01	Asia/Tokyo	32586
Kurihashi, Japan	36.133330	139.700000	34	Asia/Tokyo	27813
Kure, Japan	34.233330	132.566670	11	Asia/Tokyo	196624
Kurayoshi, Japan	35.433330	133.816670	41	Asia/Tokyo	48347
Kurashiki, Japan	34.583330	133.766670	31	Asia/Tokyo	437581
Kumamoto-shi, Japan	32.789720	130.741670	21	Asia/Tokyo	680423
Kumagaya, Japan	36.133330	139.383330	34	Asia/Tokyo	155813
Kuki, Japan	36.066670	139.666670	34	Asia/Tokyo	73373
Kudamatsu, Japan	34.000000	131.866670	45	Asia/Tokyo	52772
Kozakai-cho, Japan	34.800000	137.358890	01	Asia/Tokyo	22064
Kosugi, Japan	36.716670	137.100000	42	Asia/Tokyo	33200
Koshigaya, Japan	35.883330	139.783330	34	Asia/Tokyo	317437
Kosai-shi, Japan	34.718400	137.531750	37	Asia/Tokyo	43700
Konosu, Japan	36.050000	139.516670	34	Asia/Tokyo	88493
Konan, Japan	35.331650	136.870420	01	Asia/Tokyo	100389
Komoro, Japan	36.316670	138.433330	26	Asia/Tokyo	46272
Komono, Japan	35.000000	136.516670	23	Asia/Tokyo	40740
Komatsushima, Japan	34.000000	134.583330	39	Asia/Tokyo	42598
Komatsu, Japan	36.402630	136.450880	15	Asia/Tokyo	109045
Komaki, Japan	35.283330	136.916670	01	Asia/Tokyo	151025
Kokubunji, Japan	35.702220	139.475560	40	Asia/Tokyo	118682
Kokubu, Japan	31.733330	130.766670	18	Asia/Tokyo	57896
Koganei, Japan	35.691390	139.501110	40	Asia/Tokyo	115967
Koga, Japan	36.183330	139.716670	14	Asia/Tokyo	58004
Koga, Japan	33.733330	130.466670	07	Asia/Tokyo	60045
Kofu-shi, Japan	35.663890	138.568330	46	Asia/Tokyo	190000
Kodama, Japan	36.183330	139.133330	34	Asia/Tokyo	21544
Kodaira, Japan	35.726390	139.483890	40	Asia/Tokyo	187368
Kochi-shi, Japan	33.559720	133.531110	20	Asia/Tokyo	335570
Kobe-shi, Japan	34.691300	135.183000	13	Asia/Tokyo	1528478
Kobayashi, Japan	31.983330	130.983330	25	Asia/Tokyo	39747
Kitsuki, Japan	33.416670	131.616670	30	Asia/Tokyo	23353
Kitakyushu, Japan	33.833330	130.833330	07	Asia/Tokyo	997536
Kitakata, Japan	37.650000	139.866670	08	Asia/Tokyo	37140
Kitahama, Japan	35.166670	135.916670	35	Asia/Tokyo	23836
Kishiwada, Japan	34.466670	135.366670	32	Asia/Tokyo	205561
Kisarazu, Japan	35.374720	139.922500	04	Asia/Tokyo	122524
Kisai, Japan	36.100000	139.583330	34	Asia/Tokyo	20850
Kiryu, Japan	36.400000	139.333330	10	Asia/Tokyo	110219
Kikuchi, Japan	32.983330	130.816670	21	Asia/Tokyo	26677
Kazo, Japan	36.116670	139.600000	34	Asia/Tokyo	71291
Kawasaki, Japan	35.520560	139.717220	19	Asia/Tokyo	1306785
Kawasaki, Japan	33.599930	130.814950	07	Asia/Tokyo	19141
Kawanishi, Japan	34.816670	135.416670	13	Asia/Tokyo	160520
Kawaguchi, Japan	35.805000	139.720560	34	Asia/Tokyo	468565
Kawagoe, Japan	35.908610	139.485280	34	Asia/Tokyo	337931
Katsuyama, Japan	36.061730	136.501010	06	Asia/Tokyo	27088
Kasukabe, Japan	35.976390	139.753610	34	Asia/Tokyo	206915
Kasugai, Japan	35.247620	136.972290	01	Asia/Tokyo	298589
Kashiwazaki, Japan	37.366670	138.550000	29	Asia/Tokyo	86183
Kashiwa, Japan	35.854440	139.968890	04	Asia/Tokyo	340221
Kashima, Japan	33.106110	130.090560	33	Asia/Tokyo	32410
Kashihara-shi, Japan	34.508960	135.792900	28	Asia/Tokyo	124521
Kashihara, Japan	34.583330	135.616670	32	Asia/Tokyo	79058
Kaseda, Japan	31.416670	130.316670	18	Asia/Tokyo	23710
Kasaoka, Japan	34.500000	133.500000	31	Asia/Tokyo	58461
Kasamatsucho, Japan	35.366670	136.766670	09	Asia/Tokyo	22671
Kariya, Japan	34.983330	136.983330	01	Asia/Tokyo	139159
Karatsu, Japan	33.442500	129.969720	33	Asia/Tokyo	78330
Kanzaki, Japan	33.300000	130.366670	33	Asia/Tokyo	20172
Kanuma, Japan	36.550000	139.733330	38	Asia/Tokyo	94903
Kanoya, Japan	31.383330	130.850000	18	Asia/Tokyo	82335
Kanonji, Japan	34.116670	133.650000	17	Asia/Tokyo	44363
Kannabe, Japan	34.533330	133.383330	11	Asia/Tokyo	40766
Kanie, Japan	35.133330	136.800000	01	Asia/Tokyo	36592
Kaneko, Japan	36.400000	139.000000	10	Asia/Tokyo	37107
Kanda, Japan	33.783330	130.983330	07	Asia/Tokyo	36122
Kanazawa-shi, Japan	36.594440	136.625560	15	Asia/Tokyo	458937
Kanaya, Japan	34.816670	138.133330	37	Asia/Tokyo	20286
Kamojima, Japan	34.066670	134.350000	39	Asia/Tokyo	24374
Kamogata, Japan	34.533330	133.583330	31	Asia/Tokyo	18412
Kamo, Japan	37.650000	139.050000	29	Asia/Tokyo	32129
Kami-renjaku, Japan	35.683330	139.550000	40	Asia/Tokyo	178739
Kaminokawa, Japan	36.433330	139.916670	38	Asia/Tokyo	30827
Kamiichi, Japan	36.700000	137.366670	42	Asia/Tokyo	23004
Kameyama, Japan	34.850000	136.450000	23	Asia/Tokyo	39899
Kameoka, Japan	35.000000	135.583330	22	Asia/Tokyo	97181
Kameda, Japan	37.866670	139.116670	29	Asia/Tokyo	32765
Kamakura, Japan	35.308890	139.550280	19	Asia/Tokyo	166016
Kakogawa, Japan	34.766670	134.850000	13	Asia/Tokyo	271634
Kakegawa, Japan	34.766670	138.016670	37	Asia/Tokyo	84004
Kakamigahara, Japan	35.416670	136.866670	09	Asia/Tokyo	132241
Kashima-shi, Japan	35.965360	140.644740	14	Asia/Tokyo	65814
Kajiki, Japan	31.733330	130.666670	18	Asia/Tokyo	22997
Kaizuka, Japan	34.450000	135.350000	32	Asia/Tokyo	92632
Kainan, Japan	34.150000	135.200000	43	Asia/Tokyo	43369
Kagoshima-shi, Japan	31.560180	130.558140	18	Asia/Tokyo	555352
Kadoma, Japan	34.733330	135.583330	32	Asia/Tokyo	131727
Izumo, Japan	35.366670	132.766670	36	Asia/Tokyo	89286
Izumiotsu, Japan	34.500000	135.400000	32	Asia/Tokyo	80772
Izumi, Japan	34.483330	135.433330	32	Asia/Tokyo	189085
Izumi, Japan	32.083330	130.366670	18	Asia/Tokyo	39217
Iwatsuki, Japan	35.942780	139.691940	34	Asia/Tokyo	108833
Iwata, Japan	34.700000	137.850000	37	Asia/Tokyo	88509
Iwakura, Japan	35.283330	136.866670	01	Asia/Tokyo	48007
Iwakuni, Japan	34.150000	132.183330	45	Asia/Tokyo	104004
Iwai, Japan	36.050000	139.900000	14	Asia/Tokyo	42497
Iwade, Japan	34.250000	135.316670	43	Asia/Tokyo	55633
Itsukaichi, Japan	35.725280	139.217780	40	Asia/Tokyo	24954
Itoman, Japan	26.124720	127.669440	47	Asia/Tokyo	57184
Itoigawa, Japan	37.033330	137.850000	29	Asia/Tokyo	30865
Ito, Japan	34.966670	139.083330	37	Asia/Tokyo	71578
Itami, Japan	34.784270	135.401260	13	Asia/Tokyo	193524
Ishiki, Japan	34.800000	137.016670	01	Asia/Tokyo	23966
Ishikawa, Japan	26.423330	127.821390	47	Asia/Tokyo	22412
Ishii, Japan	34.066670	134.433330	39	Asia/Tokyo	26394
Ishige, Japan	36.116670	139.966670	14	Asia/Tokyo	24948
Ishigaki, Japan	24.344780	124.157170	47	Asia/Tokyo	44802
Isesaki, Japan	36.316670	139.200000	10	Asia/Tokyo	130692
Isehara, Japan	35.390560	139.307780	19	Asia/Tokyo	103401
Ise, Japan	34.483330	136.700000	23	Asia/Tokyo	97314
Isawa, Japan	35.650000	138.633330	46	Asia/Tokyo	29616
Isahaya, Japan	32.841110	130.043060	27	Asia/Tokyo	97371
Inuyama, Japan	35.379950	136.942950	09	Asia/Tokyo	73995
Ino, Japan	33.550000	133.433330	20	Asia/Tokyo	24123
Innoshima, Japan	34.283330	133.183330	11	Asia/Tokyo	26141
Inazawa, Japan	35.250000	136.783330	01	Asia/Tokyo	102130
Ina, Japan	35.827560	137.953780	26	Asia/Tokyo	62104
Imari, Japan	33.266670	129.883330	33	Asia/Tokyo	57940
Imaichi, Japan	36.716670	139.683330	38	Asia/Tokyo	64323
Ikoma, Japan	34.683330	135.700000	28	Asia/Tokyo	117601
Ikeda, Japan	34.822080	135.429800	32	Asia/Tokyo	99476
Ikeda, Japan	34.016670	133.800000	39	Asia/Tokyo	15895
Ijuin, Japan	31.616670	130.400000	18	Asia/Tokyo	25217
