City Name,Criteria ID,DMA Region Name,DMA Region Code
Annapolis,1016263,"Terre Haute, IN",581
Bridgeport,1016316,"Terre Haute, IN",581
Berryville,1016337,"Terre Haute, IN",581
Casey,1016355,"Terre Haute, IN",581
Flat Rock,1016468,"Terre Haute, IN",581
Hutsonville,1016570,"Terre Haute, IN",581
Lawrenceville,1016611,"Terre Haute, IN",581
Marshall,1016657,"Terre Haute, IN",581
Martinsville,1016658,"Terre Haute, IN",581
Newton,1016721,"Terre Haute, IN",581
Oblong,1016736,"Terre Haute, IN",581
Olney,1016742,"Terre Haute, IN",581
Robinson,1016809,"Terre Haute, IN",581
Sumner,1016889,"Terre Haute, IN",581
Bicknell,1016998,"Terre Haute, IN",581
Bloomfield,1017001,"Terre Haute, IN",581
Bloomingdale,1017002,"Terre Haute, IN",581
Brazil,1017010,"Terre Haute, IN",581
Carlisle,1017026,"Terre Haute, IN",581
Cayuga,1017028,"Terre Haute, IN",581
Clay City,1017040,"Terre Haute, IN",581
Clinton,1017043,"Terre Haute, IN",581
Crane,1017053,"Terre Haute, IN",581
Elnora,1017082,"Terre Haute, IN",581
Fairbanks,1017087,"Terre Haute, IN",581
Farmersburg,1017090,"Terre Haute, IN",581
Freelandville,1017104,"Terre Haute, IN",581
Hymera,1017145,"Terre Haute, IN",581
Jasonville,1017147,"Terre Haute, IN",581
Knightsville,1017154,"Terre Haute, IN",581
Linton,1017180,"Terre Haute, IN",581
Loogootee,1017183,"Terre Haute, IN",581
Marshall,1017192,"Terre Haute, IN",581
Montezuma,1017215,"Terre Haute, IN",581
Montgomery,1017216,"Terre Haute, IN",581
New Goshen,1017233,"Terre Haute, IN",581
Newport,1017243,"Terre Haute, IN",581
Oaktown,1017250,"Terre Haute, IN",581
Rockville,1017288,"Terre Haute, IN",581
Sandborn,1017295,"Terre Haute, IN",581
Shoals,1017308,"Terre Haute, IN",581
Saint Mary-of-the-Woods,1017319,"Terre Haute, IN",581
Sullivan,1017325,"Terre Haute, IN",581
Switz City,1017328,"Terre Haute, IN",581
Terre Haute,1017332,"Terre Haute, IN",581
Vincennes,1017350,"Terre Haute, IN",581
Washington,1017359,"Terre Haute, IN",581
Wheatland,1017371,"Terre Haute, IN",581
Worthington,1017381,"Terre Haute, IN",581
Battle Ground,1016994,"Lafayette, IN",582
Boswell,1017008,"Lafayette, IN",582
Dayton,1017061,"Lafayette, IN",582
Earl Park,1017073,"Lafayette, IN",582
Fowler,1017099,"Lafayette, IN",582
Lafayette,1017161,"Lafayette, IN",582
Otterbein,1017256,"Lafayette, IN",582
Oxford,1017257,"Lafayette, IN",582
Stockwell,1017323,"Lafayette, IN",582
West Lafayette,1017365,"Lafayette, IN",582
West Point,1017368,"Lafayette, IN",582
Alpena,1019124,"Alpena, MI",583
Barton City,1019142,"Alpena, MI",583
Greenbush,1019322,"Alpena, MI",583
Harrisville,1019338,"Alpena, MI",583
Lincoln,1019414,"Alpena, MI",583
Mikado,1019458,"Alpena, MI",583
Spruce,1019600,"Alpena, MI",583
Charlottesville,1027070,"Charlottesville, VA",584
Earlysville,1027109,"Charlottesville, VA",584
Fork Union,1027128,"Charlottesville, VA",584
Keswick,1027179,"Charlottesville, VA",584
Madison,1027203,"Charlottesville, VA",584
Palmyra,1027249,"Charlottesville, VA",584
Ruckersville,1027275,"Charlottesville, VA",584
Scottsville,1027281,"Charlottesville, VA",584
Stanardsville,1027291,"Charlottesville, VA",584
Troy,1027311,"Charlottesville, VA",584
Woodberry Forest,1027342,"Charlottesville, VA",584
Brightwood,9051645,"Charlottesville, VA",584
Crozet,9051794,"Charlottesville, VA",584
Lake Monticello,9052269,"Charlottesville, VA",584
Akron,1016977,"South Bend-Elkhart, IN",588
Argos,1016984,"South Bend-Elkhart, IN",588
Bourbon,1017009,"South Bend-Elkhart, IN",588
Bremen,1017011,"South Bend-Elkhart, IN",588
Bristol,1017012,"South Bend-Elkhart, IN",588
Culver,1017057,"South Bend-Elkhart, IN",588
Donaldson,1017068,"South Bend-Elkhart, IN",588
Elkhart,1017080,"South Bend-Elkhart, IN",588
Francesville,1017100,"South Bend-Elkhart, IN",588
Fulton,1017109,"South Bend-Elkhart, IN",588
Goshen,1017117,"South Bend-Elkhart, IN",588
Granger,1017119,"South Bend-Elkhart, IN",588
Hamlet,1017130,"South Bend-Elkhart, IN",588
Howe,1017142,"South Bend-Elkhart, IN",588
Kewanna,1017152,"South Bend-Elkhart, IN",588
Knox,1017155,"South Bend-Elkhart, IN",588
LaGrange,1017162,"South Bend-Elkhart, IN",588
Lakeville,1017165,"South Bend-Elkhart, IN",588
Leiters Ford,1017172,"South Bend-Elkhart, IN",588
Mentone,1017198,"South Bend-Elkhart, IN",588
Middlebury,1017204,"South Bend-Elkhart, IN",588
Milford,1017207,"South Bend-Elkhart, IN",588
Millersburg,1017208,"South Bend-Elkhart, IN",588
Mishawaka,1017210,"South Bend-Elkhart, IN",588
Monterey,1017214,"South Bend-Elkhart, IN",588
Nappanee,1017228,"South Bend-Elkhart, IN",588
New Carlisle,1017231,"South Bend-Elkhart, IN",588
New Paris,1017239,"South Bend-Elkhart, IN",588
North Judson,1017245,"South Bend-Elkhart, IN",588
Notre Dame,1017248,"South Bend-Elkhart, IN",588
Osceola,1017253,"South Bend-Elkhart, IN",588
Pershing,1017264,"South Bend-Elkhart, IN",588
Pierceton,1017267,"South Bend-Elkhart, IN",588
Plymouth,1017271,"South Bend-Elkhart, IN",588
Rochester,1017286,"South Bend-Elkhart, IN",588
San Pierre,1017294,"South Bend-Elkhart, IN",588
Shipshewana,1017306,"South Bend-Elkhart, IN",588
South Bend,1017310,"South Bend-Elkhart, IN",588
South Milford,1017311,"South Bend-Elkhart, IN",588
Star City,1017322,"South Bend-Elkhart, IN",588
Syracuse,1017329,"South Bend-Elkhart, IN",588
Tippecanoe,1017334,"South Bend-Elkhart, IN",588
Topeka,1017336,"South Bend-Elkhart, IN",588
Wakarusa,1017352,"South Bend-Elkhart, IN",588
Walkerton,1017354,"South Bend-Elkhart, IN",588
Warsaw,1017358,"South Bend-Elkhart, IN",588
Winamac,1017376,"South Bend-Elkhart, IN",588
Winona Lake,1017378,"South Bend-Elkhart, IN",588
Wyatt,1017382,"South Bend-Elkhart, IN",588
Baroda,1019141,"South Bend-Elkhart, IN",588
Benton Harbor,1019155,"South Bend-Elkhart, IN",588
Berrien Springs,1019159,"South Bend-Elkhart, IN",588
Bridgman,1019174,"South Bend-Elkhart, IN",588
Buchanan,1019181,"South Bend-Elkhart, IN",588
Cassopolis,1019201,"South Bend-Elkhart, IN",588
Coloma,1019224,"South Bend-Elkhart, IN",588
Dowagiac,1019257,"South Bend-Elkhart, IN",588
Eau Claire,1019269,"South Bend-Elkhart, IN",588
Edwardsburg,1019272,"South Bend-Elkhart, IN",588
Jones,1019383,"South Bend-Elkhart, IN",588
Marcellus,1019433,"South Bend-Elkhart, IN",588
New Buffalo,1019482,"South Bend-Elkhart, IN",588
Niles,1019489,"South Bend-Elkhart, IN",588
Riverside,1019558,"South Bend-Elkhart, IN",588
Sawyer,1019581,"South Bend-Elkhart, IN",588
St. Joseph,1019605,"South Bend-Elkhart, IN",588
Stevensville,1019613,"South Bend-Elkhart, IN",588
Three Oaks,1019623,"South Bend-Elkhart, IN",588
Watervliet,1019652,"South Bend-Elkhart, IN",588
Coloma Charter Township,9051753,"South Bend-Elkhart, IN",588
Fair Plain,9051922,"South Bend-Elkhart, IN",588
Oronoko Charter Township,9052612,"South Bend-Elkhart, IN",588
Alachua,1014942,"Gainesville, FL",592
Bronson,1014967,"Gainesville, FL",592
Chiefland,1014980,"Gainesville, FL",592
Cross City,1014994,"Gainesville, FL",592
Gainesville,1015033,"Gainesville, FL",592
Hawthorne,1015047,"Gainesville, FL",592
High Springs,1015050,"Gainesville, FL",592
Newberry,1015134,"Gainesville, FL",592
Trenton,1015220,"Gainesville, FL",592
Williston,1015232,"Gainesville, FL",592
Dresden,1023670,"Zanesville, OH",596
Duncan Falls,1023672,"Zanesville, OH",596
New Concord,1023869,"Zanesville, OH",596
Philo,1023932,"Zanesville, OH",596
Zanesville,1024108,"Zanesville, OH",596
Barlow,1023551,"Parkersburg, WV",597
Beverly,1023574,"Parkersburg, WV",597
Marietta,1023814,"Parkersburg, WV",597
Reno,1023955,"Parkersburg, WV",597
Waterford,1024063,"Parkersburg, WV",597
Parkersburg,1028396,"Parkersburg, WV",597
St. Marys,1028423,"Parkersburg, WV",597
Vienna,1028435,"Parkersburg, WV",597
Washington D.C.,1028436,"Parkersburg, WV",597
Williamstown,1028447,"Parkersburg, WV",597
Belpre,9051584,"Parkersburg, WV",597
Beverly,1028308,"Clarksburg-Weston, WV",598
Bridgeport,1028311,"Clarksburg-Weston, WV",598
Brohard,1028312,"Clarksburg-Weston, WV",598
Buckhannon,1028314,"Clarksburg-Weston, WV",598
Clarksburg,1028322,"Clarksburg-Weston, WV",598
Dailey,1028327,"Clarksburg-Weston, WV",598
Elkins,1028334,"Clarksburg-Weston, WV",598
Ellamore,1028335,"Clarksburg-Weston, WV",598
Erbacon,1028336,"Clarksburg-Weston, WV",598
Fairmont,1028337,"Clarksburg-Weston, WV",598
Farmington,1028339,"Clarksburg-Weston, WV",598
Glenville,1028346,"Clarksburg-Weston, WV",598
Grafton,1028347,"Clarksburg-Weston, WV",598
Harrisville,1028354,"Clarksburg-Weston, WV",598
Mount Clare,1028385,"Clarksburg-Weston, WV",598
Parsons,1028397,"Clarksburg-Weston, WV",598
Philippi,1028400,"Clarksburg-Weston, WV",598
Shinnston,1028418,"Clarksburg-Weston, WV",598
Thomas,1028429,"Clarksburg-Weston, WV",598
Addison,1028438,"Clarksburg-Weston, WV",598
West Union,1028442,"Clarksburg-Weston, WV",598
Weston,1028443,"Clarksburg-Weston, WV",598
Davis,9051809,"Clarksburg-Weston, WV",598
Alice,1026176,"Corpus Christi, TX",600
Aransas Pass,1026191,"Corpus Christi, TX",600
Armstrong,1026195,"Corpus Christi, TX",600
Beeville,1026216,"Corpus Christi, TX",600
Benavides,1026221,"Corpus Christi, TX",600
Bishop,1026226,"Corpus Christi, TX",600
Corpus Christi,1026319,"Corpus Christi, TX",600
Falfurrias,1026388,"Corpus Christi, TX",600
George West,1026423,"Corpus Christi, TX",600
Hebbronville,1026464,"Corpus Christi, TX",600
Ingleside,1026494,"Corpus Christi, TX",600
Kingsville,1026529,"Corpus Christi, TX",600
Mathis,1026602,"Corpus Christi, TX",600
Odem,1026660,"Corpus Christi, TX",600
Orange Grove,1026665,"Corpus Christi, TX",600
Port Aransas,1026700,"Corpus Christi, TX",600
Portland,1026705,"Corpus Christi, TX",600
Premont,1026712,"Corpus Christi, TX",600
Refugio,1026727,"Corpus Christi, TX",600
Riviera,1026733,"Corpus Christi, TX",600
Robstown,1026736,"Corpus Christi, TX",600
Rockport,1026739,"Corpus Christi, TX",600
San Diego,1026762,"Corpus Christi, TX",600
Sandia,1026768,"Corpus Christi, TX",600
Sinton,1026794,"Corpus Christi, TX",600
Three Rivers,1026840,"Corpus Christi, TX",600
Woodsboro,1026896,"Corpus Christi, TX",600
Addison,1016250,"Chicago, IL",602
Algonquin,1016255,"Chicago, IL",602
Alsip,1016257,"Chicago, IL",602
Antioch,1016265,"Chicago, IL",602
Arlington Heights,1016269,"Chicago, IL",602
Aurora,1016280,"Chicago, IL",602
Barrington,1016283,"Chicago, IL",602
Bartlett,1016286,"Chicago, IL",602
Batavia,1016287,"Chicago, IL",602
Bedford Park,1016289,"Chicago, IL",602
Beecher,1016290,"Chicago, IL",602
Bellwood,1016293,"Chicago, IL",602
Bensenville,1016296,"Chicago, IL",602
Berkeley,1016298,"Chicago, IL",602
Berwyn,1016299,"Chicago, IL",602
Big Rock,1016302,"Chicago, IL",602
Bloomingdale,1016305,"Chicago, IL",602
Blue Island,1016307,"Chicago, IL",602
Bolingbrook,1016310,"Chicago, IL",602
Bourbonnais,1016311,"Chicago, IL",602
Braceville,1016312,"Chicago, IL",602
Bradley,1016314,"Chicago, IL",602
Bridgeview,1016317,"Chicago, IL",602
Broadview,1016321,"Chicago, IL",602
Brookfield,1016322,"Chicago, IL",602
Buffalo Grove,1016327,"Chicago, IL",602
Burbank,1016330,"Chicago, IL",602
Burlington,1016332,"Chicago, IL",602
Calumet City,1016338,"Chicago, IL",602
Carol Stream,1016348,"Chicago, IL",602
Carpentersville,1016349,"Chicago, IL",602
Cary,1016354,"Chicago, IL",602
Channahon,1016360,"Chicago, IL",602
Chicago,1016367,"Chicago, IL",602
Chicago Heights,1016368,"Chicago, IL",602
Chicago Ridge,1016369,"Chicago, IL",602
Cicero,1016373,"Chicago, IL",602
Clarendon Hills,1016375,"Chicago, IL",602
Coal City,1016379,"Chicago, IL",602
Cortland,1016387,"Chicago, IL",602
Country Club Hills,1016389,"Chicago, IL",602
Crete,1016393,"Chicago, IL",602
Crystal Lake,1016396,"Chicago, IL",602
Darien,1016404,"Chicago, IL",602
Deerfield,1016408,"Chicago, IL",602
De Kalb,1016409,"Chicago, IL",602
Des Plaines,1016412,"Chicago, IL",602
Dolton,1016415,"Chicago, IL",602
Downers Grove,1016418,"Chicago, IL",602
Dundee,1016421,"Chicago, IL",602
Earlville,1016426,"Chicago, IL",602
Elburn,1016437,"Chicago, IL",602
Elgin,1016439,"Chicago, IL",602
Elk Grove Village,1016441,"Chicago, IL",602
Elmhurst,1016444,"Chicago, IL",602
Elmwood Park,1016446,"Chicago, IL",602
Elwood,1016448,"Chicago, IL",602
Evanston,1016453,"Chicago, IL",602
Evergreen Park,1016455,"Chicago, IL",602
Flossmoor,1016470,"Chicago, IL",602
Forest Park,1016471,"Chicago, IL",602
Fox Lake,1016475,"Chicago, IL",602
Fox River Grove,1016476,"Chicago, IL",602
Frankfort,1016477,"Chicago, IL",602
Franklin Park,1016479,"Chicago, IL",602
Fort Sheridan,1016482,"Chicago, IL",602
Gardner,1016488,"Chicago, IL",602
Geneva,1016490,"Chicago, IL",602
Genoa,1016491,"Chicago, IL",602
Glen Ellyn,1016500,"Chicago, IL",602
Glencoe,1016501,"Chicago, IL",602
Glendale Heights,1016502,"Chicago, IL",602
Glenview,1016503,"Chicago, IL",602
Glenwood,1016504,"Chicago, IL",602
Golf,1016508,"Chicago, IL",602
Grand Ridge,1016512,"Chicago, IL",602
Grant Park,1016514,"Chicago, IL",602
Grayslake,1016517,"Chicago, IL",602
Great Lakes,1016518,"Chicago, IL",602
Gurnee,1016527,"Chicago, IL",602
Hampshire,1016531,"Chicago, IL",602
Harvard,1016537,"Chicago, IL",602
Harvey,1016538,"Chicago, IL",602
Harwood Heights,1016539,"Chicago, IL",602
Hazel Crest,1016541,"Chicago, IL",602
Hebron,1016542,"Chicago, IL",602
Herscher,1016547,"Chicago, IL",602
Hickory Hills,1016549,"Chicago, IL",602
Highland Park,1016551,"Chicago, IL",602
Highwood,1016552,"Chicago, IL",602
Hillside,1016554,"Chicago, IL",602
Hinckley,1016555,"Chicago, IL",602
Hines,1016556,"Chicago, IL",602
Hinsdale,1016557,"Chicago, IL",602
Hoffman Estates,1016559,"Chicago, IL",602
Hometown,1016560,"Chicago, IL",602
Homewood,1016561,"Chicago, IL",602
Hopkins Park,1016564,"Chicago, IL",602
Huntley,1016568,"Chicago, IL",602
Ingleside,1016574,"Chicago, IL",602
Island Lake,1016578,"Chicago, IL",602
Itasca,1016579,"Chicago, IL",602
Joliet,1016584,"Chicago, IL",602
Justice,1016588,"Chicago, IL",602
Kaneville,1016590,"Chicago, IL",602
Kankakee,1016591,"Chicago, IL",602
Kenilworth,1016593,"Chicago, IL",602
Kingston,1016596,"Chicago, IL",602
Kirkland,1016598,"Chicago, IL",602
La Grange,1016599,"Chicago, IL",602
La Grange Park,1016600,"Chicago, IL",602
LaSalle,1016602,"Chicago, IL",602
La Fox,1016604,"Chicago, IL",602
Lake Bluff,1016605,"Chicago, IL",602
Lake Forest,1016606,"Chicago, IL",602
Lake in the Hills,1016607,"Chicago, IL",602
Lake Villa,1016608,"Chicago, IL",602
Lake Zurich,1016609,"Chicago, IL",602
Lansing,1016610,"Chicago, IL",602
Leland,1016616,"Chicago, IL",602
Lemont,1016617,"Chicago, IL",602
Libertyville,1016622,"Chicago, IL",602
Lincolnshire,1016624,"Chicago, IL",602
Lincolnwood,1016625,"Chicago, IL",602
Lisle,1016626,"Chicago, IL",602
Lockport,1016629,"Chicago, IL",602
Lombard,1016631,"Chicago, IL",602
Long Grove,1016633,"Chicago, IL",602
Lyons,1016638,"Chicago, IL",602
Malta,1016646,"Chicago, IL",602
Manhattan,1016647,"Chicago, IL",602
Manteno,1016649,"Chicago, IL",602
Maple Park,1016650,"Chicago, IL",602
Marengo,1016652,"Chicago, IL",602
Marseilles,1016656,"Chicago, IL",602
Matteson,1016663,"Chicago, IL",602
Maywood,1016665,"Chicago, IL",602
McHenry,1016669,"Chicago, IL",602
Medinah,1016670,"Chicago, IL",602
Melrose Park,1016671,"Chicago, IL",602
Mendota,1016674,"Chicago, IL",602
Midlothian,1016678,"Chicago, IL",602
Minooka,1016684,"Chicago, IL",602
Mokena,1016685,"Chicago, IL",602
Momence,1016687,"Chicago, IL",602
Monee,1016688,"Chicago, IL",602
Montgomery,1016690,"Chicago, IL",602
Mooseheart,1016692,"Chicago, IL",602
Morris,1016693,"Chicago, IL",602
Morton Grove,1016696,"Chicago, IL",602
Mount Prospect,1016702,"Chicago, IL",602
Mundelein,1016708,"Chicago, IL",602
Naperville,1016710,"Chicago, IL",602
New Lenox,1016717,"Chicago, IL",602
Newark,1016719,"Chicago, IL",602
Niles,1016723,"Chicago, IL",602
North Aurora,1016727,"Chicago, IL",602
North Chicago,1016728,"Chicago, IL",602
Northbrook,1016729,"Chicago, IL",602
Oak Brook,1016731,"Chicago, IL",602
Oak Forest,1016732,"Chicago, IL",602
Oak Lawn,1016733,"Chicago, IL",602
Oak Park,1016734,"Chicago, IL",602
Oglesby,1016740,"Chicago, IL",602
Olympia Fields,1016743,"Chicago, IL",602
Orland Park,1016748,"Chicago, IL",602
Oswego,1016749,"Chicago, IL",602
Ottawa,1016750,"Chicago, IL",602
Palatine,1016751,"Chicago, IL",602
Palos Heights,1016753,"Chicago, IL",602
Palos Hills,1016754,"Chicago, IL",602
Palos Park,1016755,"Chicago, IL",602
Park Forest,1016757,"Chicago, IL",602
Park Ridge,1016758,"Chicago, IL",602
Peotone,1016767,"Chicago, IL",602
Peru,1016769,"Chicago, IL",602
Plainfield,1016774,"Chicago, IL",602
Plano,1016775,"Chicago, IL",602
Plato Center,1016776,"Chicago, IL",602
Posen,1016783,"Chicago, IL",602
Prospect Heights,1016789,"Chicago, IL",602
Ransom,1016794,"Chicago, IL",602
Richmond,1016798,"Chicago, IL",602
Richton Park,1016799,"Chicago, IL",602
Ringwood,1016802,"Chicago, IL",602
River Forest,1016803,"Chicago, IL",602
River Grove,1016804,"Chicago, IL",602
Riverdale,1016805,"Chicago, IL",602
Riverside,1016806,"Chicago, IL",602
Rolling Meadows,1016816,"Chicago, IL",602
Romeoville,1016818,"Chicago, IL",602
Roselle,1016822,"Chicago, IL",602
Round Lake,1016826,"Chicago, IL",602
Sandwich,1016830,"Chicago, IL",602
Schaumburg,1016834,"Chicago, IL",602
Schiller Park,1016835,"Chicago, IL",602
Seneca,1016838,"Chicago, IL",602
Shabbona,1016840,"Chicago, IL",602
Sheridan,1016845,"Chicago, IL",602
Skokie,1016851,"Chicago, IL",602
Somonauk,1016854,"Chicago, IL",602
South Elgin,1016856,"Chicago, IL",602
South Holland,1016857,"Chicago, IL",602
South Wilmington,1016859,"Chicago, IL",602
Spring Grove,1016862,"Chicago, IL",602
St. Anne,1016865,"Chicago, IL",602
St. Charles,1016866,"Chicago, IL",602
Steger,1016874,"Chicago, IL",602
Stone Park,1016879,"Chicago, IL",602
Streamwood,1016882,"Chicago, IL",602
Sugar Grove,1016886,"Chicago, IL",602
Summit,1016888,"Chicago, IL",602
Sycamore,1016890,"Chicago, IL",602
Techny,1016895,"Chicago, IL",602
Thornton,1016900,"Chicago, IL",602
Tinley Park,1016902,"Chicago, IL",602
Tonica,1016906,"Chicago, IL",602
Union,1016915,"Chicago, IL",602
Utica,1016917,"Chicago, IL",602
Vernon Hills,1016923,"Chicago, IL",602
Villa Park,1016928,"Chicago, IL",602
Virgil,1016930,"Chicago, IL",602
Warrenville,1016934,"Chicago, IL",602
Waterman,1016939,"Chicago, IL",602
Wauconda,1016941,"Chicago, IL",602
Waukegan,1016942,"Chicago, IL",602
Wayne,1016944,"Chicago, IL",602
Wedron,1016947,"Chicago, IL",602
West Chicago,1016949,"Chicago, IL",602
Westchester,1016952,"Chicago, IL",602
Western Springs,1016953,"Chicago, IL",602
Westmont,1016954,"Chicago, IL",602
Wheaton,1016956,"Chicago, IL",602
Wheeling,1016957,"Chicago, IL",602
Willow Springs,1016960,"Chicago, IL",602
Wilmette,1016961,"Chicago, IL",602
Winfield,1016964,"Chicago, IL",602
Winnetka,1016966,"Chicago, IL",602
Wonder Lake,1016967,"Chicago, IL",602
Wood Dale,1016968,"Chicago, IL",602
Woodridge,1016971,"Chicago, IL",602
Woodstock,1016972,"Chicago, IL",602
Worth,1016973,"Chicago, IL",602
Yorkville,1016975,"Chicago, IL",602
Zion,1016976,"Chicago, IL",602
Boone Grove,1017005,"Chicago, IL",602
Brook,1017013,"Chicago, IL",602
Cedar Lake,1017029,"Chicago, IL",602
Chesterton,1017036,"Chicago, IL",602
Crown Point,1017056,"Chicago, IL",602
De Motte,1017064,"Chicago, IL",602
Dyer,1017072,"Chicago, IL",602
East Chicago,1017074,"Chicago, IL",602
Gary,1017112,"Chicago, IL",602
Goodland,1017116,"Chicago, IL",602
Griffith,1017125,"Chicago, IL",602
Hammond,1017131,"Chicago, IL",602
Hebron,1017136,"Chicago, IL",602
Highland,1017138,"Chicago, IL",602
Hobart,1017140,"Chicago, IL",602
Kentland,1017151,"Chicago, IL",602
Kouts,1017157,"Chicago, IL",602
La Crosse,1017158,"Chicago, IL",602
La Porte,1017159,"Chicago, IL",602
Lake Station,1017163,"Chicago, IL",602
Lake Village,1017164,"Chicago, IL",602
Leroy,1017175,"Chicago, IL",602
Lowell,1017185,"Chicago, IL",602
Merrillville,1017199,"Chicago, IL",602
Michigan City,1017202,"Chicago, IL",602
Morocco,1017221,"Chicago, IL",602
Munster,1017227,"Chicago, IL",602
Portage,1017273,"Chicago, IL",602
Remington,1017278,"Chicago, IL",602
Rensselaer,1017279,"Chicago, IL",602
Schererville,1017297,"Chicago, IL",602
Shelby,1017303,"Chicago, IL",602
St. John,1017318,"Chicago, IL",602
Union Mills,1017340,"Chicago, IL",602
Valparaiso,1017344,"Chicago, IL",602
Wanatah,1017356,"Chicago, IL",602
Westville,1017369,"Chicago, IL",602
Wheatfield,1017370,"Chicago, IL",602
Whiting,1017374,"Chicago, IL",602
Bannockburn,9051546,"Chicago, IL",602
Braidwood,9051627,"Chicago, IL",602
Burns Harbor,9051668,"Chicago, IL",602
Burr Ridge,9051669,"Chicago, IL",602
Campton Hills,9051686,"Chicago, IL",602
Countryside,9051782,"Chicago, IL",602
Crest Hill,9051786,"Chicago, IL",602
Crestwood,9051788,"Chicago, IL",602
Deer Park,9051813,"Chicago, IL",602
Gilberts,9052024,"Chicago, IL",602
Green Oaks,9052060,"Chicago, IL",602
Hanover Park,9052100,"Chicago, IL",602
Hawthorn Woods,9052115,"Chicago, IL",602
Homer Glen,9052151,"Chicago, IL",602
Johnsburg,9052207,"Chicago, IL",602
Kildeer,9052235,"Chicago, IL",602
Lakemoor,9052279,"Chicago, IL",602
Lindenhurst,9052327,"Chicago, IL",602
Markham,9052395,"Chicago, IL",602
Mettawa,9052424,"Chicago, IL",602
Norridge,9052528,"Chicago, IL",602
Northfield,9052566,"Chicago, IL",602
Northlake,9052569,"Chicago, IL",602
Oakbrook Terrace,9052582,"Chicago, IL",602
Riverwoods,9052755,"Chicago, IL",602
Roselawn,9052770,"Chicago, IL",602
Rosemont,9052772,"Chicago, IL",602
Round Lake Beach,9052780,"Chicago, IL",602
Shorewood,9052846,"Chicago, IL",602
Sleepy Hollow,9052858,"Chicago, IL",602
South Barrington,9052865,"Chicago, IL",602
University Park,9053029,"Chicago, IL",602
West Dundee,9053110,"Chicago, IL",602
Willowbrook,9053171,"Chicago, IL",602
Wilmington,9053173,"Chicago, IL",602
Winthrop Harbor,9053190,"Chicago, IL",602
Altamont,1017390,"Joplin, MO-Pittsburg, KS",603
